0.000000	-1	-1	-1	23
0.000000	-1	-1	-1	22
0.000000	-1	-1	-1	21
0.000000	-1	-1	-1	20
0.000000	-1	-1	-1	19
0.000000	-1	-1	-1	18
0.000000	-1	-1	-1	17
0.000000	-1	-1	-1	16
0.000000	-1	-1	-1	55
0.000000	-1	-1	-1	54
0.000000	-1	-1	-1	53
0.000000	-1	-1	-1	52
0.000000	-1	-1	-1	51
0.000000	-1	-1	-1	50
0.000000	-1	-1	-1	49
0.000000	-1	-1	-1	48
0.000000	-1	-1	-1	47
0.000000	-1	-1	-1	46
0.000000	-1	-1	-1	45
0.000000	-1	-1	-1	44
0.000000	-1	-1	-1	43
0.000000	-1	-1	-1	42
0.000000	-1	-1	-1	41
0.000000	-1	-1	-1	40
0.000000	-1	-1	-1	39
0.000000	-1	-1	-1	38
0.000000	-1	-1	-1	37
0.000000	-1	-1	-1	36
0.000000	-1	-1	-1	35
0.000000	-1	-1	-1	34
0.000000	-1	-1	-1	33
0.000000	-1	-1	-1	32
